source,target,value
milad,source/Multispecies/Multispecies_interface.F90,5.87
milad,source/Multispecies/MultispeciesMain/Multispecies_list.F90,1.51
mvanella,source/Simulation/SimulationMain/INavierStokes/2D/LidDrivenCavity/Simulation_initBlock.F90,0.87
mvanella,source/Simulation/SimulationMain/INavierStokes/2D/TaylorGreenVortex_pm4_mc/README,0.99
mvanella,source/Grid/GridSolvers/HYPRE/Grid_solvePoisson.F90,6.55
mvanella,source/Grid/GridSolvers/HYPRE/gr_hypreSetupSolver.F90,2.0
mvanella,source/Grid/GridSolvers/Multigrid/PfftTopLevelSolve/gr_hgPfftInit.F90,1.0
mvanella,source/Grid/GridSolvers/Multigrid/PfftTopLevelSolve/gr_hgSolve.F90,1.85
mvanella,source/Grid/GridSolvers/Pfft/HomBcTrigSolver/Grid_solvePoisson.F90,0.91
mvanella,source/Grid/localAPI/Makefile,0.97
mvanella,source/Grid/GridSolvers/Pfft/DirectSolver/Generic_Direct/gr_pfftSpecifyTransform.F90,3.36
mvanella,source/Grid/GridSolvers/Multigrid/Grid_solvePoisson.F90,0.32
mvanella,source/Simulation/SimulationMain/unitTest/PFFT_XYperZneuFD/Driver_evolveFlash.F90,0.96
shravang,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_addBiermannBatteryTerms.F90,0.5
shravang,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_dataReconstOneStep.F90,2.56
shravang,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_unsplit.F90,0.93
shravang,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/multiTemp/hy_uhd_unsplitUpdateMultiTemp.F90,0.89
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_getRiemannState.F90,23.56
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_interface.F90,12.04
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/multiTemp/hy_uhd_unsplitUpdateMultiTemp.F90,0.76
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_getFaceFlux.F90,3.54
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_dataReconstOneStep.F90,12.76
shravang,source/physics/Hydro/HydroMain/Hydro_recalibrateEints.F90,1.0
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_HLL.F90,0.86
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_HLLC.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_LLF.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_Marquina.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_Roe.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/multiTemp/Config,2.34
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_HLL.F90,0.86
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_HLLC.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_LLF.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_Marquina.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_Roe.F90,1.57
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_TVDslope.F90,5.28
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_TVDslopeUpwind.F90,2.57
shravang,source/physics/Hydro/HydroMain/unsplit/hy_uhd_addGravityUnsplit.F90,6.32
shravang,source/Simulation/SimulationMain/unitTest/XYneu_2D_HYPRE/gr_hypreUpdateSoln.F90,0.46
shravang,source/Simulation/SimulationMain/unitTest/XYneu_2D_HYPRE/Simulation_initBlock.F90,1.81
shravang,source/Grid/GridMain/paramesh/paramesh4/Paramesh_init.F90,0.79
shravang,source/Simulation/SimulationMain/MGDStep/Simulation_init.F90,0.86
shravang,source/physics/Diffuse/DiffuseMain/Diffuse_fluxLimiter.F90,1.52
shravang,source/physics/Diffuse/DiffuseMain/CG/diff_saInit.F90,0.8
shravang,source/physics/Diffuse/DiffuseMain/Unsplit/diff_updateEnergy.F90,0.71
shravang,source/RuntimeParameters/RuntimeParametersMain/RuntimeParameters_mapStrToInt.F90,63.0
shravang,source/Simulation/SimulationMain/GrayDiffRadShock/Simulation_initBlock.F90,0.83
shravang,source/physics/Diffuse/DiffuseMain/Diffuse_computeDt.F90,0.63
shravang,source/physics/Diffuse/DiffuseMain/Diffuse_data.F90,0.71
shravang,source/physics/Diffuse/DiffuseMain/Split/diff_saData.F90,0.58
shravang,source/Simulation/SimulationMain/SuOlson/Heatexchange_computeDt.F90,11.61
shravang,source/Simulation/SimulationMain/SuOlson/Driver_evolveFlash.F90,8.78
shravang,source/Simulation/SimulationMain/SuOlson/Heat.F90,0.67
shravang,source/Simulation/SimulationMain/SuOlson/Config,1.01
shravang,source/Simulation/SimulationMain/SuOlson/Heatexchange.F90,3.56
shravang,source/Simulation/SimulationMain/SuOlson/Simulation_initBlock.F90,3.49
shravang,source/Simulation/SimulationMain/ReinickeMeyer/Simulation_initBlock.F90,0.94
shravang,source/physics/RadTrans/RadTransMain/MGD/rt_init.F90,0.89
shravang,source/Simulation/SimulationMain/ReinickeMeyer/flash_SPH1D.par,3.98
shravang,source/physics/materialProperties/Conductivity/ConductivityMain/PowerLaw/Conductivity.F90,1.75
shravang,source/Grid/GridMain/paramesh/Grid_conserveFluxes.F90,0.79
shravang,source/physics/Hydro/HydroMain/split/PPM/PPMKernel/multiTemp/hydro_1d.F90,0.8
shravang,source/Grid/localAPI/gr_hypre_geom.F90,0.73
shravang,source/Grid/Grid_advanceDiffusion.F90,0.95
gjordan,bin/linkFiles.py,1.0
gjordan,source/Driver/DriverMain/Driver_initFlash.F90,1.63
richp,tools/trajectoryFile/trajectory.c,1.0
richp,source/IO/IOMain/hdf5/parallel/NoFbs/io_readData.F90,5.87
richp,source/physics/Hydro/HydroMain/split/MHD_8Wave/hy_8wv_sweep.F90,1.97
richp,source/IO/IOMain/hdf5/parallel/PM/io_readData.F90,1.51
richp,source/IO/IOMain/hdf5/parallel/UG/io_readData.F90,1.26
richp,source/IO/IOMain/hdf5/serial/PM/io_readData.F90,1.55
richp,source/IO/IOMain/pnetcdf/PM/io_readData.F90,1.62
richp,source/IO/IOMain/pnetcdf/PM/io_writeData.F90,2.39
richp,source/IO/IOMain/pnetcdf/UG/io_readData.F90,0.84
richp,source/IO/IOMain/pnetcdf/UG/io_writeData.F90,1.55
richp,source/IO/IOMain/hdf5/serial/UG/io_readData.F90,3.49
richp,source/physics/Hydro/HydroMain/split/RHD/hy_rhd_sweep.F90,17.39
richp,source/IO/IOMain/hdf5/serial/PM/io_writeData.F90,1.46
richp,source/physics/Gravity/GravityMain/Poisson/Gravity_potentialListOfBlocks.F90,0.53
richp,source/Grid/GridMain/paramesh/paramesh4/Grid_fillGuardCells.F90,0.82
richp,source/physics/Hydro/HydroMain/split/PPM/hy_ppm_block.F90,0.87
richp,source/physics/Hydro/HydroMain/split/PPM/hy_ppm_interface.F90,0.87
richp,source/physics/Hydro/HydroMain/split/PPM/hy_ppm_updateSoln.F90,0.87
richp,source/Simulation/SimulationMain/magnetoHD/OrszagTang/Simulation_initBlock.F90,0.98
richp,source/Grid/GridMain/Grid_getBlkPtr.F90,0.87
richp,source/Simulation/SimulationMain/magnetoHD/Rotor/Simulation_initBlock.F90,0.83
richp,source/physics/Cosmology/CosmologyMain/Cosmology_computeDt.F90,0.57
richp,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_getFluxDeriv.F90,1.95
richp,source/Grid/GridMain/UG/UGReordered/gr_createDomain.F90,0.6
richp,source/physics/Hydro/HydroMain/unsplit/hy_uhd_addViscousFluxes.F90,1.0
richp,sites/fornax.uchicago.edu/Makefile.h,5.63
richp,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_getElectricFields.F90,6.0
richp,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_getFaceFlux.F90,4.0
richp,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_staggeredDivb.F90,7.96
richp,source/Simulation/SimulationMain/PhoenixInput/sim_readNucOutput.F90,0.61
richp,source/Simulation/SimulationMain/PhoenixInput/sim_readParticles.c,0.67
richp,source/Simulation/SimulationMain/PhoenixInput/Driver_evolveFlash.F90,0.5
richp,source/Simulation/SimulationMain/PhoenixInput/Simulation_init.F90,0.84
richp,sites/fornax.uchicago.edu/Makefile.h.intel,3.8
richp,source/IO/IOMain/Config,0.99
richp,source/IO/IOParticles/hdf5/io_h5write_localnp.c,1.41
richp,source/Simulation/SimulationMain/SodSpherical/restart_pm_2d.par,0.5
richp,source/IO/IOMain/IO_writePlotfile.F90,0.67
richp,source/IO/IOMain/hdf5/io_h5write_blksize.c,2.0
richp,source/IO/IOMain/hdf5/io_h5write_bflags.c,1.39
richp,source/IO/IOMain/hdf5/io_h5write_bndbox.c,0.67
richp,source/IO/IOMain/hdf5/io_h5write_coords.c,2.0
richp,source/IO/IOMain/hdf5/io_h5write_gid.c,1.39
richp,source/IO/IOMain/hdf5/io_h5write_lrefine.c,1.41
richp,source/IO/IOMain/hdf5/io_h5write_nodetype.c,1.39
richp,source/IO/IOMain/hdf5/io_h5write_procnumber.c,1.39
richp,source/IO/IOMain/hdf5/io_h5write_unknowns.c,0.82
richp,source/IO/IOParticles/hdf5/io_h5write_blk_particle_info.c,1.39
richp,source/IO/IOMain/hdf5/parallel/io_initFile.F90,1.86
richp,source/IO/IOMain/hdf5/hdf5_flash.h,0.67
shawn,sites/tuxedo.uchicago.edu/Makefile.h,8.21
ricker,source/monitors/Timers/TimersMain/Tau/Makefile,0.9
lynnreid,source/Grid/GridMain/paramesh/Paramesh2/amr_bsort.F90,0.76
lynnreid,source/Simulation/SimulationMain/Jeans/IO_writeIntegralQuantities.F90,3.02
lynnreid,source/Simulation/SimulationMain/Jeans/Simulation_initBlock.F90,0.41
lynnreid,source/physics/Cosmology/Cosmology_computeDeltaCrit.F90,1.45
lynnreid,source/physics/materialProperties/Conductivity/Conductivity.F90,1.0
lynnreid,source/physics/sourceTerms/Ionize/IonizeMain/Ionize_init.F90,1.63
lynnreid,source/physics/sourceTerms/Ionize/IonizeMain/eqi/Config,0.25
lynnreid,source/physics/sourceTerms/Ionize/IonizeMain/nei/Config,0.25
lynnreid,tools/fidlr3.0/determine_file_precision.pro,0.5
lynnreid,tools/fidlr3.0/get_particle_number.pro,0.5
lynnreid,tools/fidlr3.0/get_particle_vars.pro,0.5
lynnreid,tools/fidlr3.0/get_var_list.pro,0.5
lynnreid,tools/fidlr3.0/ncdf_is_netcdf.pro,1.25
lynnreid,source/IO/IOParticles/hdf5/parallel/io_ptReadParticleData.F90,0.86
lynnreid,source/Particles/ParticlesInitialization/Particles_init.F90,0.82
lynnreid,source/Simulation/SimulationMain/unitTest/PFFT_PoissonFD/outtotecplot.F90,21.8
lynnreid,source/IO/IOMain/IO_data.F90,0.87
lynnreid,source/IO/IOMain/IO_init.F90,0.93
lynnreid,source/IO/IOMain/IO_initRPsFromCheckpoint.F90,0.67
lynnreid,source/IO/IOMain/hdf5/io_readRPsFromCheckpoint.F90,0.67
lynnreid,source/IO/IOMain/hdf5/parallel/PM/io_readData.F90,2.23
lynnreid,source/IO/IOMain/hdf5/parallel/PM/io_writeData.F90,3.7
lynnreid,source/Simulation/SimulationMain/unitTest/PFFT_Poisson/Grid_unitTest.F90,2.75
lynnreid,source/physics/Hydro/HydroMain/split/RHD/Config,0.73
lynnreid,source/physics/Eos/EosMain/Helmholtz/eos_helm.F90,0.43
lynnreid,source/Simulation/SimulationMain/unitTest/Eos/Helmholtz/Threaded/Eos_wrapped.F90,1.51
lynnreid,source/Simulation/SimulationMain/unitTest/Eos/Helmholtz/Threaded/eos_vecData.F90,1.0
lynnreid,source/physics/Eos/EosMain/Eos_wrapped.F90,5.57
lynnreid,source/physics/Eos/EosMain/Helmholtz/eos_vecAlloc.F90,4.28
lynnreid,source/physics/Eos/EosMain/Multigamma/Eos.F90,0.8
lynnreid,source/physics/Eos/EosMain/Gamma/Eos.F90,0.11
lynnreid,source/physics/Eos/Eos.h,1.35
lynnreid,source/physics/Eos/EosMain/Helmholtz/eos_readHfet.F90,3.79
lynnreid,source/physics/Eos/EosMain/Helmholtz/eos_vecData.F90,2.49
lynnreid,source/Grid/GridSolvers/Pfft/Grid_pfftInit.F90,0.76
lynnreid,source/Grid/GridSolvers/Pfft/Grid_solvePoisson.F90,0.58
lynnreid,source/Simulation/SimulationMain/unitTest/Gravity/Poisson3_active/Gravity_potentialListOfBlocks.F90,1.8
lynnreid,source/Simulation/SimulationMain/unitTest/PFFT_Poisson/Config,1.64
lynnreid,bin/Flash.h.tpl,0.67
lynnreid,source/Driver/DriverMain/Driver_abortFlash.F90,2.56
lynnreid,source/Driver/DriverMain/TimeDep/Driver_initFlash.F90,0.71
lynnreid,source/Grid/GridMain/paramesh/Paramesh3/PM3_package/mpi_source/mpi_amr_refine_derefine.F90,0.89
lynnreid,source/monitors/Logfile/LogfileMain/Logfile_stampMessage.F90,2.11
lynnreid,source/monitors/Logfile/Logfile_stampMessage.F90,1.68
lynnreid,source/Particles/ParticlesInitialization/FromFile/pt_initNumToGet.F90,0.75
lynnreid,source/PhysicalConstants/PhysicalConstantsMain/PhysicalConstants_listUnits.F90,0.88
lynnreid,source/Simulation/SimulationMain/Pancake/Simulation_init.F90,0.75
lynnreid,source/PhysicalConstants/PhysicalConstantsMain/unitTest/PhysicalConstants_unitTest.F90,3.24
lynnreid,source/Driver/DriverMain/Driver_initMaterialProperties.F90,2.15
lynnreid,source/Driver/Driver_initMaterialProperties.F90,2.13
prbrune,source/Grid/GridSolvers/Multigrid_experimental/Makefile,0.87
prbrune,source/Grid/GridSolvers/Multigrid_experimental/amr_get_new_nodetypes.F90,1.0
prbrune,source/Grid/GridSolvers/Multigrid_experimental/gr_hgResidual.F90,1.68
prbrune,source/Grid/GridSolvers/Multigrid_experimental/gr_hgSetMaxLevel.F90,1.0
prbrune,source/Grid/GridSolvers/Multigrid_experimental/gr_hgSolve.F90,0.92
prbrune,source/Grid/GridSolvers/Multigrid_experimental/gr_hgSolveLevel.F90,1.82
prbrune,source/Grid/GridSolvers/Multigrid/Grid_solvePoisson.F90,0.64
prbrune,source/Grid/GridSolvers/Multigrid/amr_get_new_nodetypes.F90,0.79
prbrune,bin/unitCfg.py,1.5
prbrune,bin/Readme.template,1.76
prbrune,bin/globals.py,1.98
prbrune,source/Simulation/Makefile,1.0
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgInit.F90,2.16
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgLevelAddScalar.F90,0.8
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgBndry.F90,9.85
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgProlongBndries.F90,14.14
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgResidual.F90,14.26
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgRestrict.F90,4.8
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgSetExtBoundary.F90,26.89
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgSolve.F90,1.93
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgSolveLevel.F90,26.98
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgInitSource.F90,5.72
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/Grid_solvePoisson.F90,6.31
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/Makefile,0.95
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgData.F90,2.78
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgLevelAdd.F90,0.6
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgLevelMultScalar.F90,0.8
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgLevelZero.F90,0.72
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgNorm.F90,2.53
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgRestoreNodeTypes.F90,1.49
prbrune,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgSetExtBndries.F90,6.72
prbrune,source/physics/Gravity/GravityMain/Poisson/Multigrid/hg/Config,0.12
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoMpoleMoments.F90,7.29
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoMpolePotential.F90,3.01
prbrune,source/Driver/DriverMain/TimeDep/Driver_initFlash.F90,0.82
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoMpoleInit.F90,4.71
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoFindMassCenter.F90,0.67
prbrune,source/physics/Gravity/GravityMain/Poisson/Multigrid/hg/Gravity_init.F90,2.74
prbrune,source/Simulation/SimulationMain/unitTest/Gravity/Poisson3/Config,0.77
prbrune,source/Simulation/SimulationMain/unitTest/Gravity/Poisson3/Driver_evolveFlash.F90,0.89
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoSumLocal.F90,4.36
prbrune,source/physics/Gravity/GravityMain/Poisson/Multigrid/hg/Gravity_poissonImageBdry.F90,0.41
prbrune,source/physics/Gravity/GravityMain/Poisson/Multigrid/hg/isobnd_mpole/isobnd_mpolePotential.F90,15.33
prbrune,source/Grid/GridSolvers/Isobnd_mpole/Makefile,0.98
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoImageMass.F90,1.0
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoMpoleData.F90,0.93
prbrune,source/Grid/GridSolvers/Isobnd_mpole/gr_isoZoneMoments.F90,0.55
prbrune,source/physics/Gravity/GravityMain/Poisson/Multigrid/hg/isobnd_mpole/isobnd_findMassCenter.F90,2.97
prbrune,source/physics/Gravity/GravityMain/Poisson/Multigrid/hg/isobnd_mpole/isobnd_mpoleData.F90,0.5
prbrune,source/physics/Gravity/GravityMain/Poisson/Multigrid/hg/isobnd_mpole/isobnd_sumLocal.F90,5.64
rfisher,source/Simulation/SimulationMain/Conduction/Simulation_initBlock.F90,2.32
kantypas,lib/ma28/build.csh,0.67
kantypas,source/IO/IOMain/pnetcdf/io_ncmpi_write_header.c,0.96
kantypas,source/IO/IOMain/pnetcdf/io_ncmpi_write_unknowns.c,0.15
kantypas,source/Grid/GridParticles/Paramesh/MoveTree/gr_getMandatoryCommChildList.F90,0.89
ahaque,source/Simulation/SimulationMain/Noh/crun.pl,1.0
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_sweep.F90,5.81
sheeler,sites/scooter.asci.uchicago.edu/Makefile.h,4.16
sheeler,sites/scooter.asci.uchicago.edu/Makefile.h.intel,6.01
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_flux.F90,0.75
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_states.F90,0.75
sheeler,source/Grid/GridMain/paramesh/Makefile,0.97
sheeler,source/physics/Hydro/HydroMain/split/RHD/Hydro_data.F90,0.91
sheeler,source/physics/Hydro/HydroMain/split/RHD/Hydro_init.F90,2.54
sheeler,source/physics/Hydro/HydroMain/split/RHD/Makefile,1.89
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_pressureFunc.F90,2.4
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_reconstruct.F90,4.13
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_riemann.F90,3.35
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_setTstep.F90,0.8
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_shock.F90,0.75
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_sources.F90,1.51
sheeler,source/physics/Hydro/HydroMain/split/RHD/Config,0.67
sheeler,source/physics/Hydro/HydroMain/split/RHD/Hydro.F90,1.0
sheeler,source/physics/Hydro/HydroMain/split/RHD/Hydro_computeDt.F90,1.5
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_checkBoundaryValues.F90,0.75
sheeler,source/physics/Hydro/HydroMain/split/RHD/rhd_hlle.F90,0.86
sheeler,source/Simulation/SimulationMain/Sod/flash.par,4.4
sheeler,source/Simulation/SimulationMain/Sod/Simulation_initBlock.F90,1.46
sheeler,source/monitors/Timers/TimersMain/Timers_getSummary.F90,1.85
sheeler,source/Simulation/SimulationMain/Sod/Config,1.41
sheeler,source/monitors/Logfile/LogfileMain/Logfile_writeSummary.F90,0.73
sheeler,source/monitors/Logfile/Logfile_interface.F90,0.95
sheeler,source/Simulation/SimulationMain/DustCollapse/Grid_markRefineDerefine.F90,1.69
sheeler,source/Simulation/SimulationMain/DustCollapse/flash.par.2dcyl,0.57
sheeler,source/physics/Eos/EosMain/Eos_wrapped.F90,0.5
sheeler,source/physics/Eos/EosMain/Helmholtz/Eos.F90,1.0
sheeler,source/physics/Interfaces/InterfacesADR/Interfaces_ADR.F90,0.77
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/Config,1.26
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/Interfaces_nseHeatRelease.F90,1.9
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/Makefile,0.97
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/ii_bnFindNseAtPres.F90,11.1
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/ii_burnInit.F90,0.28
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/ii_burnInterface.F90,3.31
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/ii_nseBurn.F90,13.11
sheeler,source/physics/Interfaces/InterfacesBurn/co2nse/ii_nseHeatReleaseBlock.F90,1.76
sheeler,source/physics/Interfaces/InterfacesMain/Interfaces_laminarFlameSpeed.F90,1.77
sheeler,source/physics/Interfaces/InterfacesMain/Interfaces_nseJump.F90,1.9
sheeler,source/physics/Interfaces/InterfacesMain/Interfaces_rhJump.F90,1.5
sheeler,source/physics/Interfaces/InterfacesMain/ii_flameSpeed.F90,0.89
sheeler,source/physics/Interfaces/InterfacesMain/ii_laminarFlameSpeedBlock.F90,2.52
sheeler,source/physics/Interfaces/Interfaces_interface.F90,0.85
sheeler,source/IO/IO_output.F90,0.32
sheeler,sites/purple.llnl.gov/Makefile.h,0.94
sheeler,source/physics/Eos/EosMain/Helmholtz/eos_readHfet.F90,0.93
sheeler,source/IO/IOMain/hdf5/io_h5read_bflags.c,1.42
sheeler,source/IO/IOMain/hdf5/io_h5write_coords_sp.c,0.67
nttaylor,docs/designDocs/rpDoc.txt,0.63
nttaylor,docs/designDocs/rp_Conductivity.txt,1.34
nttaylor,docs/designDocs/rp_MassDiffusivity.txt,0.43
nttaylor,docs/designDocs/rp_Viscosity.txt,0.43
nttaylor,source/physics/materialProperties/Conductivity/ConductivityMain/Constant-diff/Conductivity.F90,0.95
nttaylor,source/physics/materialProperties/Conductivity/ConductivityMain/Constant-diff/Conductivity_init.F90,0.94
nttaylor,source/physics/materialProperties/Conductivity/ConductivityMain/Constant/Conductivity.F90,0.95
nttaylor,source/physics/materialProperties/Conductivity/ConductivityMain/Constant/Conductivity_init.F90,0.94
nttaylor,source/physics/materialProperties/Conductivity/ConductivityMain/Spitzer/Conductivity.F90,0.95
nttaylor,source/physics/materialProperties/Conductivity/ConductivityMain/Spitzer/Conductivity_init.F90,0.94
nttaylor,source/physics/materialProperties/MassDiffusivity/MassDiffusivityMain/Constant/MassDiffusivity.F90,0.95
nttaylor,source/physics/materialProperties/MassDiffusivity/MassDiffusivityMain/Constant/MassDiffusivity_init.F90,0.94
nttaylor,source/physics/materialProperties/Viscosity/ViscosityMain/Constant/Viscosity.F90,0.95
nttaylor,source/physics/materialProperties/Viscosity/ViscosityMain/Constant/Viscosity_init.F90,0.94
nttaylor,source/physics/materialProperties/Viscosity/ViscosityMain/Spitzer/Viscosity.F90,0.95
nttaylor,docs/designDocs/rp_Burn.txt,0.63
nttaylor,source/Driver/DriverMain/CosmoDriver/Driver_computeDt.F90,0.83
nttaylor,source/Driver/DriverMain/CosmoDriver/Driver_computeDtTemp.F90,0.83
nttaylor,source/Driver/DriverMain/CosmoDriver/Driver_evolveFlash.F90,0.83
nttaylor,source/Driver/DriverMain/CosmoDriver/Driver_initFlash.F90,0.83
nttaylor,source/Driver/DriverMain/CosmoDriver/Driver_verifyInitDt.F90,0.83
nttaylor,source/physics/sourceTerms/Burn/Burn_nseAtDens.F90,0.77
nttaylor,source/Simulation/SimulationMain/unitTest/Cosmology/Driver_initFlash.F90,0.46
nttaylor,source/Simulation/SimulationMain/unitTest/Cosmology/Driver_evolveFlash.F90,0.86
nttaylor,source/physics/sourceTerms/Burn/BurnMain/nuclearBurn/Burn.F90,0.95
nttaylor,source/physics/sourceTerms/Burn/BurnMain/nuclearBurn/Burn_computeDt.F90,0.94
nttaylor,source/physics/sourceTerms/Burn/BurnMain/nuclearBurn/Burn_data.F90,0.94
nttaylor,source/Simulation/SimulationMain/Noh/Simulation_data.F90,0.83
nttaylor,source/physics/Eos/EosMain/GammaRHD/Eos.F90,0.89
nttaylor,source/physics/Eos/EosMain/GammaRHD/Eos_data.F90,0.86
nttaylor,source/physics/Eos/EosMain/GammaRHD/Eos_init.F90,0.86
nttaylor,bin/linkFiles.py,4.93
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesADR/Interfaces_ADR.F90,0.93
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/Interfaces_Burn.F90,0.94
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/ii_bnNseAtDens.F90,0.8
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/ii_bnNseAtPres.F90,0.8
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/ii_nseBurn.F90,0.94
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/singletable/ii_bnFindNseAtDens.F90,0.88
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/singletable/ii_bnFindNseAtPres.F90,0.88
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/singletable/ii_bnNseInterpPoint.F90,0.88
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesBurn/co2nse/singletable/ii_nseBurn.F90,0.88
nttaylor,source/physics/Interfaces/InterfacesAlt/InterfacesMain/Interfaces_laminarFlameSpeed.F90,0.93
nttaylor,source/physics/Cosmology/CosmologyMain/Cosmology_computeDt.F90,0.73
nttaylor,source/physics/Cosmology/CosmologyMain/csm_redShiftHydro.F90,0.83
nttaylor,source/Simulation/SimulationMain/SodRHD/Grid_applyBCEdge.F90,0.83
nttaylor,source/Simulation/SimulationMain/SodRHD/Simulation_data.F90,0.83
nttaylor,source/Simulation/SimulationMain/SodRHD/Simulation_init.F90,0.83
nttaylor,source/Simulation/SimulationMain/SodRHD/Simulation_initBlock.F90,0.83
nttaylor,source/physics/Cosmology/CosmologyMain/csm_solveFriedmannEqn.F90,3.05
nttaylor,source/physics/sourceTerms/Ionize/IonizMain/Ionize.F90,0.88
